Lat,Long_,Combined_Key,Population,Total Deaths
48.36876964,-97.72574783,"Walsh, North Dakota, US",10641,25323
48.22390169,-101.5436763,"Ward, North Dakota, US",67641,190447
47.58614526,-99.65904998,"Wells, North Dakota, US",3834,8412
48.34522353,-103.4793387,"Williams, North Dakota, US",37589,46743
15.0979,145.6739,"Northern Mariana Islands, US",55144,16895
38.84541072,-83.4718964,"Adams, Ohio, US",27698,92901
40.77285242,-84.10802343,"Allen, Ohio, US",102351,319655
40.84772277,-82.27280781,"Ashland, Ohio, US",53484,139558
41.70860332,-80.74830218,"Ashtabula, Ohio, US",97241,272303
39.33425634,-82.04278644,"Athens, Ohio, US",65327,88931
40.55998859,-84.22421429999999,"Auglaize, Ohio, US",45656,120133
40.01625942,-80.9924051,"Belmont, Ohio, US",67006,212223
38.93416837,-83.86788395,"Brown, Ohio, US",43432,108436
39.44012838,-84.57388716,"Butler, Ohio, US",383134,776694
40.5789686,-81.09178213,"Carroll, Ohio, US",26914,78204
40.13923427,-83.76875242,"Champaign, Ohio, US",38885,89637
39.91592258,-83.78498252,"Clark, Ohio, US",134083,384320
39.04847534,-84.15375786,"Clermont, Ohio, US",206428,356922
39.41485808,-83.80852286,"Clinton, Ohio, US",41968,104685
40.76932373,-80.78094576,"Columbiana, Ohio, US",101883,326984
40.30096166,-81.91729018,"Coshocton, Ohio, US",36600,98292
40.85065156,-82.91989099,"Crawford, Ohio, US",41494,141384
41.424119,-81.65918339,"Cuyahoga, Ohio, US",1235072,2670596
40.13412966,-84.6194517,"Darke, Ohio, US",51113,163243
41.32398837,-84.49076944,"Defiance, Ohio, US",38087,113219
40.27942393,-83.00457058,"Delaware, Ohio, US",209177,178877
41.36796058,-82.62904521,"Erie, Ohio, US",74266,188833
39.75107189,-82.63088163,"Fairfield, Ohio, US",157574,280754
39.56021306,-83.4562016,"Fayette, Ohio, US",28525,75670
39.96995815,-83.01115755,"Franklin, Ohio, US",1316756,1838417
41.60213491,-84.12571393,"Fulton, Ohio, US",42126,111230
38.82708533,-82.31647569,"Gallia, Ohio, US",29898,78487
41.49952319,-81.17935342,"Geauga, Ohio, US",93649,187935
39.69116283,-83.89032084,"Greene, Ohio, US",168937,335056
40.05026529,-81.49248905,"Guernsey, Ohio, US",38875,92045
39.19673558,-84.54502924,"Hamilton, Ohio, US",817473,1462439
41.00250487,-83.66838948,"Hancock, Ohio, US",75783,179578
40.66015414,-83.65929931,"Hardin, Ohio, US",31365,99616
40.29380509,-81.09068544,"Harrison, Ohio, US",15040,48882
41.3339642,-84.06830637,"Henry, Ohio, US",27006,75952
39.1839264,-83.60331456,"Highland, Ohio, US",43161,110173
39.49537927,-82.47991446,"Hocking, Ohio, US",28264,82563
40.56163713,-81.92635677,"Holmes, Ohio, US",43960,125040
41.14651175,-82.59867951,"Huron, Ohio, US",58266,147607
39.01914254,-82.61818559999998,"Jackson, Ohio, US",32413,86894
40.38614126,-80.76259514,"Jefferson, Ohio, US",65325,208621
40.39830217,-82.42027563,"Knox, Ohio, US",62322,150883
41.69710807,-81.23676539,"Lake, Ohio, US",230149,492163
38.59743452,-82.53466552,"Lawrence, Ohio, US",59463,163956
40.09136236,-82.48185785,"Licking, Ohio, US",176862,313602
40.38996525,-83.76784341,"Logan, Ohio, US",45672,109576
41.29553751,-82.15083537,"Lorain, Ohio, US",309833,651998
41.62101218,-83.65468618,"Lucas, Ohio, US",428348,1022328
39.89381073,-83.40178317,"Madison, Ohio, US",44731,87972
41.01631101,-80.77287029,"Mahoning, Ohio, US",228683,785119
40.58610662,-83.15736305,"Marion, Ohio, US",65093,184305
41.11770589,-81.89986209999998,"Medina, Ohio, US",179746,342277
39.09224872,-82.0305041,"Meigs, Ohio, US",22907,59078
40.54043046,-84.62912742,"Mercer, Ohio, US",41172,100490
40.0543329,-84.22871271,"Miami, Ohio, US",106987,313860
39.72984936,-81.08464734,"Monroe, Ohio, US",13654,56574
39.75394919,-84.29050975,"Montgomery, Ohio, US",531687,1346845
39.62081738,-81.85308173,"Morgan, Ohio, US",14508,36204
40.52363560000001,-82.7892599,"Morrow, Ohio, US",35328,63816
39.96575964,-81.94363275,"Muskingum, Ohio, US",86215,188350
39.76818851,-81.45937183,"Noble, Ohio, US",14424,42029
41.53781826,-83.0940185,"Ottawa, Ohio, US",40525,100204
41.11676341,-84.5801017,"Paulding, Ohio, US",18672,49119
39.73508655,-82.23804971,"Perry, Ohio, US",36134,78791
39.64170392,-83.0243386,"Pickaway, Ohio, US",58457,157175
39.07634001,-83.06769584,"Pike, Ohio, US",27772,71426
41.16793482,-81.19735782,"Portage, Ohio, US",162466,297714
39.7420247,-84.64787018,"Preble, Ohio, US",40882,132011
41.02094889,-84.1336111,"Putnam, Ohio, US",33861,113463
40.77180308,-82.53799609999999,"Richland, Ohio, US",121154,319842
39.33705391,-83.06000914,"Ross, Ohio, US",76666,203116
41.35624126,-83.137872,"Sandusky, Ohio, US",58518,162169
38.80270163,-82.98907345,"Scioto, Ohio, US",75314,162348
41.12351311,-83.12783209,"Seneca, Ohio, US",55178,155183
40.33163494,-84.20258189,"Shelby, Ohio, US",48590,123247
40.81482476,-81.36437305,"Stark, Ohio, US",370606,1162695
41.12464734,-81.53123079,"Summit, Ohio, US",541013,1192749
41.31735028,-80.76109643,"Trumbull, Ohio, US",197974,634483
40.44214695,-81.47226262,"Tuscarawas, Ohio, US",91987,330422
0.0,0.0,"Unassigned, Ohio, US",0,2851
40.30016061,-83.37239023,"Union, Ohio, US",58988,66328
40.8554138,-84.59111700000003,"Van Wert, Ohio, US",28275,93939
39.25208988,-82.4831444,"Vinton, Ohio, US",13085,33110
39.42581994,-84.16557457,"Warren, Ohio, US",234602,395583
39.45690571,-81.49121382,"Washington, Ohio, US",59911,146111
40.82925852,-81.88844833,"Wayne, Ohio, US",115710,298746
41.56052014,-84.58429552,"Williams, Ohio, US",36692,103952
41.36224827,-83.62285108,"Wood, Ohio, US",130817,251608
40.84339621,-83.30734173,"Wyandot, Ohio, US",21772,69815
35.88494195,-94.65859267,"Adair, Oklahoma, US",22194,50008
36.73090616,-98.32408495,"Alfalfa, Oklahoma, US",5702,9168
34.37366573,-96.03802487,"Atoka, Oklahoma, US",13758,31632
36.7496847,-100.4758872,"Beaver, Oklahoma, US",5311,7105
35.26862449,-99.68128023,"Beckham, Oklahoma, US",21859,66724
35.87518314,-98.43307003,"Blaine, Oklahoma, US",9429,26210
33.96472458,-96.25903472,"Bryan, Oklahoma, US",47995,89575
35.17364557,-98.37534464,"Caddo, Oklahoma, US",28762,112475
35.5426055,-97.98465569,"Canadian, Oklahoma, US",148306,240079
34.25103751,-97.28552485,"Carter, Oklahoma, US",48111,148823
35.90692775,-94.99980896,"Cherokee, Oklahoma, US",48657,95687
34.02807439,-95.54771129,"Choctaw, Oklahoma, US",14672,38718
36.74817177,-102.5173885,"Cimarron, Oklahoma, US",2137,3542
35.20413532,-97.32519562,"Cleveland, Oklahoma, US",284014,529448
34.58840127,-96.29798747,"Coal, Oklahoma, US",5495,15996
34.65973764,-98.47195055,"Comanche, Oklahoma, US",120749,250366
34.28845626,-98.37053567,"Cotton, Oklahoma, US",5666,20356
36.76268118,-95.20916602,"Craig, Oklahoma, US",14142,31459
35.90230551,-96.37086028,"Creek, Oklahoma, US",71522,214744
35.63853802,-99.00170785,"Custer, Oklahoma, US",29003,109285
36.40823634,-94.80325046,"Delaware, Oklahoma, US",43009,132172
35.98772922,-99.00730714,"Dewey, Oklahoma, US",4891,18768
36.2180194,-99.75324573,"Ellis, Oklahoma, US",3859,5929
36.3791334,-97.78265517,"Garfield, Oklahoma, US",61056,178934
34.70418038,-97.30811132,"Garvin, Oklahoma, US",27711,91383
35.0167709,-97.88339847,"Grady, Oklahoma, US",55834,155281
36.796297,-97.78638765,"Grant, Oklahoma, US",4333,9590
34.93535801,-99.5605612,"Greer, Oklahoma, US",5712,25791
34.7440135,-99.84741652,"Harmon, Oklahoma, US",2653,6913
36.78836519,-99.6679804,"Harper, Oklahoma, US",3688,7923
35.22257600000001,-95.11513306,"Haskell, Oklahoma, US",12627,24829
35.04912569,-96.24921145,"Hughes, Oklahoma, US",13279,37973
34.58781741,-99.41138784,"Jackson, Oklahoma, US",24530,70559
34.11130184,-97.83182974,"Jefferson, Oklahoma, US",6002,16936
34.31440473,-96.66011537,"Johnston, Oklahoma, US",11085,36711
36.81799745,-97.14421435,"Kay, Oklahoma, US",43538,141777
35.94530008,-97.94193268,"Kingfisher, Oklahoma, US",15765,44349
34.91671958,-98.97720696,"Kiowa, Oklahoma, US",8708,33352
34.87844729,-95.25215049,"Latimer, Oklahoma, US",10073,21116
34.89851864,-94.70392124,"Le Flore, Oklahoma, US",49853,73904
35.70270942,-96.8812462,"Lincoln, Oklahoma, US",34877,91209
35.91899576,-97.44352845,"Logan, Oklahoma, US",48011,95149
33.95273467,-97.23906784,"Love, Oklahoma, US",10253,25211
36.31149996,-98.53467076,"Major, Oklahoma, US",7629,25733
34.02311222,-96.76855464,"Marshall, Oklahoma, US",16931,27268
36.30179091,-95.23175116,"Mayes, Oklahoma, US",41100,100864
35.01123903,-97.44572302,"McClain, Oklahoma, US",40474,87273
34.11664328,-94.77222373,"McCurtain, Oklahoma, US",32832,111732
35.37235506,-95.66599306,"McIntosh, Oklahoma, US",19596,77453
34.48116015,-97.06826283,"Murray, Oklahoma, US",14073,48012
35.61318461,-95.37802952,"Muskogee, Oklahoma, US",67997,219927
36.38953329,-97.22928674,"Noble, Oklahoma, US",11131,25861
36.79843529,-95.61902331,"Nowata, Oklahoma, US",10076,26013
35.46485198,-96.32639984,"Okfuskee, Oklahoma, US",11993,39113
35.55140095,-97.40716948,"Oklahoma, Oklahoma, US",797434,1574502
35.64661916,-95.96432828,"Okmulgee, Oklahoma, US",38465,116642
36.62888819,-96.39635704,"Osage, Oklahoma, US",46963,107148
36.83532655,-94.81011909,"Ottawa, Oklahoma, US",31127,82602
36.31743373,-96.7033176,"Pawnee, Oklahoma, US",16376,55074
36.07695283,-96.97584944,"Payne, Oklahoma, US",81784,103297
34.92065823,-95.7513432,"Pittsburg, Oklahoma, US",43654,126114
34.72959848,-96.68337199,"Pontotoc, Oklahoma, US",38284,93345
35.20614018,-96.94923008,"Pottawatomie, Oklahoma, US",72592,172633
34.41635232,-95.37603505,"Pushmataha, Oklahoma, US",11096,28778
35.68711719,-99.69666167,"Roger Mills, Oklahoma, US",3583,11076
36.37004357,-95.60406759,"Rogers, Oklahoma, US",92459,247037
35.16478725,-96.61686741,"Seminole, Oklahoma, US",24258,85649
35.49447108,-94.75463785,"Sequoyah, Oklahoma, US",41569,69136
34.48556989,-97.85141892,"Stephens, Oklahoma, US",43143,126538
36.74777635,-101.4889765,"Texas, Oklahoma, US",19983,37496
34.37288446,-98.92426619,"Tillman, Oklahoma, US",7250,22204
36.11939621,-95.94013939,"Tulsa, Oklahoma, US",651552,1403182
0.0,0.0,"Unassigned, Oklahoma, US",0,819785
35.96024096,-95.51911308,"Wagoner, Oklahoma, US",81289,174761
36.71380786,-95.90514104,"Washington, Oklahoma, US",51527,170721
35.29071824,-98.99180434,"Washita, Oklahoma, US",10916,30709
36.76705782,-98.86573064,"Woods, Oklahoma, US",8793,23472
36.42316318,-99.26283045,"Woodward, Oklahoma, US",20211,46575
44.70915557,-117.6749883,"Baker, Oregon, US",16124,30086
44.49167306,-123.4316987,"Benton, Oregon, US",93053,43171
45.18787398,-122.2179634,"Clackamas, Oregon, US",418187,392745
45.99712889,-123.660711,"Clatsop, Oregon, US",40224,28316
45.94464254,-123.0890898,"Columbia, Oregon, US",52354,55519
43.17406868,-124.0594514,"Coos, Oregon, US",64487,90089
44.14230227,-120.356297,"Crook, Oregon, US",24404,47764
42.45911325,-124.157282,"Curry, Oregon, US",22925,31072
43.91570171,-121.2289121,"Deschutes, Oregon, US",197692,173062
43.27941273,-123.167291,"Douglas, Oregon, US",110980,227398
45.37160076,-120.2048869,"Gilliam, Oregon, US",1912,3175
44.49024544,-119.0068631,"Grant, Oregon, US",7199,12421
43.06422669,-118.9666306,"Harney, Oregon, US",7393,22213
45.51872811,-121.65520359999998,"Hood River, Oregon, US",23382,31550
42.43201126,-122.7289309,"Jackson, Oregon, US",220944,312751
44.62806839,-121.17832,"Jefferson, Oregon, US",24658,57521
42.3665549,-123.5561938,"Josephine, Oregon, US",87487,194748
42.68762984,-121.64964609999998,"Klamath, Oregon, US",68238,130225
42.79246693,-120.3850163,"Lake, Oregon, US",7869,16017
43.93727035,-122.847753,"Lane, Oregon, US",382067,329656
44.64252874,-123.869912,"Lincoln, Oregon, US",49962,52725
44.48899494,-122.5373154,"Linn, Oregon, US",129749,159729
43.1937027,-117.6227395,"Malheur, Oregon, US",30571,77904
44.90287942,-122.5815117,"Marion, Oregon, US",347818,473112
45.41846568,-119.584546,"Morrow, Oregon, US",11603,22179
45.54747959,-122.4169351,"Multnomah, Oregon, US",812855,814668
44.90322804,-123.4128888,"Polk, Oregon, US",86085,87967
45.41501554,-120.6827834,"Sherman, Oregon, US",1780,2893
45.46248721,-123.712066,"Tillamook, Oregon, US",27036,34393
45.59073056,-118.7353826,"Umatilla, Oregon, US",77950,145924
0.0,0.0,"Unassigned, Oregon, US",0,59
45.30915495,-118.0068979,"Union, Oregon, US",26835,48190
45.57894064,-117.18353799999998,"Wallowa, Oregon, US",7208,10846
45.16292781,-121.1670954,"Wasco, Oregon, US",26682,42338
45.55972701,-123.0955257,"Washington, Oregon, US",601592,389383
44.72698162,-120.02814270000002,"Wheeler, Oregon, US",1332,1651
45.23330449,-123.3086963,"Yamhill, Oregon, US",107100,134376
39.87140411,-77.21610347,"Adams, Pennsylvania, US",103009,238193
40.46809875,-79.98167747,"Allegheny, Pennsylvania, US",1216045,2303792
40.81665618,-79.46290811,"Armstrong, Pennsylvania, US",64735,213813
40.6825484,-80.34921611,"Beaver, Pennsylvania, US",163929,505857
40.00522157,-78.48998442,"Bedford, Pennsylvania, US",47888,176489
40.41570541,-75.92457766,"Berks, Pennsylvania, US",421164,1172699
40.47961444,-78.34917412,"Blair, Pennsylvania, US",121829,404783
41.78869215,-76.51570822,"Bradford, Pennsylvania, US",60323,130297
40.33682119,-75.10836643,"Bucks, Pennsylvania, US",628270,1466101
40.91152759,-79.91351055,"Butler, Pennsylvania, US",187853,494066
40.49527404,-78.71377428,"Cambria, Pennsylvania, US",130192,493350
41.43625568,-78.20376845,"Cameron, Pennsylvania, US",4447,12092
40.91545395,-75.7068525,"Carbon, Pennsylvania, US",64182,203717
40.92058903,-77.82200624,"Centre, Pennsylvania, US",162385,244414
39.97291773,-75.74768357,"Chester, Pennsylvania, US",524989,904886
41.19265812,-79.42413524,"Clarion, Pennsylvania, US",38438,127957
41.00110782,-78.47592663,"Clearfield, Pennsylvania, US",79255,212714
41.23255967,-77.63785995,"Clinton, Pennsylvania, US",38632,82365
41.04821986,-76.40565017,"Columbia, Pennsylvania, US",64964,168548
41.68447709,-80.10760592,"Crawford, Pennsylvania, US",84629,203485
40.1625372,-77.26130755,"Cumberland, Pennsylvania, US",253370,609958
40.41377078,-76.77993242,"Dauphin, Pennsylvania, US",278299,671230
39.91680171,-75.40243663,"Delaware, Pennsylvania, US",566747,1500046
41.42822061,-78.64524744,"Elk, Pennsylvania, US",29910,62277
41.99253829,-80.03301954,"Erie, Pennsylvania, US",269728,511158
39.92041012,-79.64291195,"Fayette, Pennsylvania, US",129274,422267
41.51095103,-79.23229292,"Forest, Pennsylvania, US",7247,23059
39.92956518,-77.72157791,"Franklin, Pennsylvania, US",155027,465742
39.92913544,-78.11163677,"Fulton, Pennsylvania, US",14530,36755
39.85746531,-80.22357106,"Greene, Pennsylvania, US",36233,63040
40.42162652,-77.97673273,"Huntingdon, Pennsylvania, US",45144,165201
40.65241041,-79.08963285,"Indiana, Pennsylvania, US",84073,232211
41.12913106,-78.9986361,"Jefferson, Pennsylvania, US",43425,143349
40.53358749,-77.39975129999998,"Juniata, Pennsylvania, US",24763,114776
41.43564672,-75.60379201,"Lackawanna, Pennsylvania, US",209674,568815
40.03904563,-76.24770128,"Lancaster, Pennsylvania, US",545724,1367101
40.99206278,-80.33393706,"Lawrence, Pennsylvania, US",85512,273141
40.36680311,-76.45651841,"Lebanon, Pennsylvania, US",141793,349366
40.6154815,-75.59435245,"Lehigh, Pennsylvania, US",369318,942066
41.17823008,-75.98447579,"Luzerne, Pennsylvania, US",317417,964295
41.34310539,-77.06629984,"Lycoming, Pennsylvania, US",113299,349598
41.80938602,-78.56478358,"McKean,Pennsylvania,US",40625,92927
41.30248872,-80.25816981,"Mercer, Pennsylvania, US",109424,327172
40.61116939,-77.61070738,"Mifflin, Pennsylvania, US",46138,192495
41.05934058,-75.34031025,"Monroe, Pennsylvania, US",170271,381296
40.21053671,-75.36652296,"Montgomery, Pennsylvania, US",830915,1866565
41.03023987,-76.66345939,"Montour, Pennsylvania, US",18230,65251
40.75182733,-75.30471829,"Northampton, Pennsylvania, US",305285,819665
40.84785433,-76.70798222,"Northumberland, Pennsylvania, US",90843,382963
40.40206612,-77.26297447,"Perry, Pennsylvania, US",46272,119762
40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",1584064,3983057
41.33155042,-75.03208106,"Pike, Pennsylvania, US",55809,69145
41.74471626,-77.89559864,"Potter, Pennsylvania, US",16526,52337
40.70497338,-76.2150785,"Schuylkill, Pennsylvania, US",141359,471618
40.77129231,-77.06840691,"Snyder, Pennsylvania, US",40372,103212
39.97172723,-79.02699593,"Somerset, Pennsylvania, US",73447,259426
41.44634738,-76.51246591,"Sullivan, Pennsylvania, US",6066,22983
41.82147784,-75.80071959,"Susquehanna, Pennsylvania, US",40328,78616
41.77255149,-77.25433032,"Tioga, Pennsylvania, US",40591,129882
40.96188846,-77.05996014,"Union, Pennsylvania, US",44923,101394
41.40323442,-79.75845449,"Venango, Pennsylvania, US",50668,147655
41.81304978,-79.26969577,"Warren, Pennsylvania, US",39191,135131
40.19208869,-80.24582867,"Washington, Pennsylvania, US",206865,411835
41.64938475,-75.29956506,"Wayne, Pennsylvania, US",51361,110529
40.31377979999999,-79.46615476,"Westmoreland, Pennsylvania, US",348899,921282
41.51955538,-76.01074915,"Wyoming, Pennsylvania, US",26794,69751
39.9210089,-76.73040131,"York, Pennsylvania, US",449058,1001126
18.406631,-66.675077,"Arecibo, Puerto Rico, US",96440,836
18.34946,-66.168435,"Bayamon, Puerto Rico, US",208116,1773
18.211615,-66.050779,"Caguas, Puerto Rico, US",142893,1146
18.318373,-65.666866,"Fajardo, Puerto Rico, US",36993,309
18.175457,-67.336525,"Mayaguez, Puerto Rico, US",89080,738
18.059498,-66.613748,"Ponce, Puerto Rico, US",166327,558
0.0,0.0,"Unassigned, Puerto Rico, US",0,3137806
41.71018079,-71.28652315,"Bristol, Rhode Island, US",48479,132458
41.67106337,-71.57641596,"Kent, Rhode Island, US",164292,379916
41.5642026,-71.26569799,"Newport, Rhode Island, US",82082,56855
41.87064746,-71.57753536,"Providence, Rhode Island, US",638931,2027910
0.0,0.0,"Unassigned, Rhode Island, US",0,41507
41.45961631,-71.61435303,"Washington, Rhode Island, US",125577,181472
34.22333378,-82.46170658,"Abbeville, South Carolina, US",24527,47401
33.54338026,-81.63645384,"Aiken, South Carolina, US",170872,293957
32.98837386,-81.35321066,"Allendale, South Carolina, US",8688,17585
34.51828081,-82.63959517,"Anderson, South Carolina, US",202558,670882
33.21927586,-81.05659969,"Bamberg, South Carolina, US",14066,57231
